runtime,vote_average,release_month,Comedy,Crime,Drama,Action,Thriller,Romance,Adventure,Family,Fantasy,Animation,Mystery,ScienceFiction,Horror,History,War,Music,Documentary,Western,Empty,TVMovie,Foreign,PC_class,log_raw_budget,log_raw_revenue,log_budget,log_revenue,log_popularity,log_vote_count
90.0,5.1,9,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.796129244469636,16.65314575824717,16.796129244469636,16.65314575824717,2.9811768555447924,4.219507705176107
91.0,5.8,11,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,18.287149362756413,18.692097807899344,18.287149362756413,18.692097807899344,2.9428587839469227,7.3098814858247865
153.0,8.2,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.287149362756413,19.811513819507333,18.287149362756413,19.811513819507333,3.5638546349260904,9.718362068409439
99.0,6.3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.439851517607305,18.547433352448245,17.439851517607305,18.547433352448245,3.530176762918616,7.841492924460013
85.0,6.2,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,15.456447331256177,15.878613092085773,15.456447331256177,15.878613092085773,2.677041014227865,5.308267697401205
84.0,5.3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.438250236283068,16.87759225884999,17.438250236283068,16.87759225884999,2.523245564014449,4.584967478670572
115.0,5.5,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,17.635966391784738,17.12216122497507,17.635966391784738,17.12216122497507,1.6030173446311777,4.219507705176107
90.0,5.2,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.630453663543019,13.630453663543019,13.630453663543019,13.630453663543019,1.4841014211228025,3.8918202981106265
105.0,6.2,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.803385043104912,15.774223542696022,15.803385043104912,15.774223542696022,2.001750233963964,4.532599493153256
113.0,6.5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.395727463314174,15.421741734311702,16.395727463314174,15.421741734311702,2.469200619966383,4.7535901911063645
127.0,6.8,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.132998684833918,18.513535575491094,18.132998684833918,18.513535575491094,2.859225028899328,7.160069207596127
102.0,6.2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.034386422832473,18.953273804687676,17.034386422832473,18.953273804687676,3.17270622402135,8.278174290943738
100.0,5.5,12,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.424263994684516,17.527202150367472,17.424263994684516,17.527202150367472,2.654719745390559,6.144185634125646
100.0,4.9,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.341239282272525,17.16964816247348,16.341239282272525,17.16964816247348,2.174865351391675,4.6913478822291435
111.0,6.2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.535786892530359,13.791056991800028,14.535786892530359,13.791056991800028,2.399802543709405,4.6913478822291435
111.0,5.9,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.024336087383013,18.16442908041647,17.024336087383013,18.16442908041647,2.2952583176075847,5.337538079701318
93.0,5.1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.699193383638054,18.327469844117125,16.699193383638054,18.327469844117125,2.4855730943311607,6.07073772800249
108.0,5.8,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.034386422832473,16.88822276136489,17.034386422832473,16.88822276136489,2.8770050422851896,6.261491684321042
101.0,6.1,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.3477362312726,17.643296762794243,17.3477362312726,17.643296762794243,2.617687761021819,5.389071729816501
113.0,6.5,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.77820302911965,18.08083891061126,16.77820302911965,18.08083891061126,2.294452109763857,4.48863636973214
113.0,5.5,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.732199678290364,17.651353159080067,16.732199678290364,17.651353159080067,2.016102301117747,3.871201010907891
96.0,5.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.601444737784107,12.758036373848379,14.601444737784107,12.758036373848379,1.8035233361482972,4.189654742026425
87.0,5.9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.763300344494624,12.74287590954326,14.763300344494624,12.74287590954326,2.517857749927686,3.9889840465642745
109.0,6.8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.132998684833918,17.495606499727494,18.132998684833918,17.495606499727494,2.5643337834193223,6.3473892096560105
106.0,6.5,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.677711496036597,11.880972500857887,16.677711496036597,11.880972500857887,2.5555980779105334,4.9344739331306915
108.0,5.7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.034386422832473,18.340423878348656,17.034386422832473,18.340423878348656,2.569554123848285,6.142037405587356
130.0,7.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.894952224644102,14.97745407678739,15.894952224644102,14.97745407678739,1.3402504226184837,3.1780538303479458
112.0,6.9,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.907352006676692,17.748745961200893,17.907352006676692,17.748745961200893,2.70805020110221,6.102558594613569
95.0,5.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3978952727983707,2.1972245773362196,2.3978952727983707,2.1972245773362196,1.838324938375376,3.4339872044851463
97.0,7.6,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,15.648092181712572,16.316957247350754,15.648092181712572,16.316957247350754,2.741678382082194,8.332308352219117
98.0,4.6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.929025911619092,13.076775879220808,16.929025911619092,13.076775879220808,2.544982101230142,4.969813299576001
99.0,4.1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,16.372737946851277,12.283056834546535,16.372737946851277,12.283056834546535,2.4920477579393667,5.017279836814924
93.0,6.1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.919644712234481,17.357907948936766,15.919644712234481,17.357907948936766,2.7949004540009397,5.872117789475416
99.0,4.1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.985706577067818,14.75526895736789,15.985706577067818,14.75526895736789,2.7065824578271753,6.92461239604856
124.0,6.1,8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.571633007169066,16.651074138050888,14.571633007169066,16.651074138050888,2.2798281058714296,4.820281565605037
97.0,7.7,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.377007146164305,12.122908404269404,13.377007146164305,12.122908404269404,2.733067964077498,5.817111159963204
117.0,6.1,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.59810803871545,18.508095784458913,17.59810803871545,18.508095784458913,2.5218009409702757,5.1298987149230735
178.0,7.1,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.710127563007966,16.80873975142546,15.710127563007966,16.80873975142546,2.394434746623925,5.062595033026967
103.0,3.9,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,15.424948670398354,15.449641278110677,15.424948670398354,15.449641278110677,2.846477920464232,5.707110264748875
107.0,6.8,10,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,18.856998322007417,19.90819660807284,18.856998322007417,19.90819660807284,3.164841936375715,8.324093761450404
96.0,6.1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.410317478112425,16.448759911032262,16.410317478112425,16.448759911032262,2.335439429864993,4.812184355372417
90.0,5.2,12,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.746704363714027,14.173059819575894,16.746704363714027,14.173059819575894,2.295056826573254,5.030437921392435
108.0,6.7,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.436549454804126,13.805292531283776,16.436549454804126,13.805292531283776,3.1178171541042285,7.493873886783559
97.0,4.9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.132998684833918,18.17154449029723,18.132998684833918,18.17154449029723,2.836091550983094,7.186144304522325
112.0,7.4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,17.439851517607305,19.389656953876525,17.439851517607305,19.389656953876525,3.285374922818406,8.85879510585745
77.0,5.1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.56928283092878,14.046584976644638,14.56928283092878,14.046584976644638,2.238792959906266,5.288267030694535
100.0,6.4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.510620586673568,16.85669414220049,17.510620586673568,16.85669414220049,2.255388658163071,5.564520407322694
86.0,4.2,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.63211622542944,17.41137442767513,16.63211622542944,17.41137442767513,2.400800140491001,4.6913478822291435
88.0,4.0,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,18.590929727946598,17.819389055355924,18.590929727946598,17.819389055355924,2.4719902578547734,5.572154032177765
86.0,6.1,11,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,17.001036444507413,10.905790829399939,17.001036444507413,10.905790829399939,2.2974720436072227,4.51085950651685
96.0,5.2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.595144398177723,16.92629280242002,17.595144398177723,16.92629280242002,2.5203542279708007,5.003946305945459
86.0,5.5,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.66053871595394,16.45000348653194,17.66053871595394,16.45000348653194,2.487569767207484,4.787491742782046
106.0,6.3,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.769378679557207,17.61602974959409,16.769378679557207,17.61602974959409,2.2739798359837113,5.056245805348308
105.0,6.7,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.100922944057867,16.76953971976154,17.100922944057867,16.76953971976154,2.5701664937388236,5.501258210544727
95.0,6.7,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.051955955291376,17.831073566923195,16.051955955291376,17.831073566923195,2.5328234167841224,5.332718793265369
97.0,4.4,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.327545956243526,14.175453755339689,16.327545956243526,14.175453755339689,2.229261428575202,3.332204510175204
90.0,6.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.034386422832473,16.961767430768667,17.034386422832473,16.961767430768667,2.477126462469038,6.0867747269123065
130.0,5.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17.257529966146684,16.860978548511692,17.257529966146684,16.860978548511692,1.4865920824352548,3.784189633918261
94.0,6.8,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,19.33697147982652,19.823360891807617,19.33697147982652,19.823360891807617,3.269568939183719,8.128290171607052
85.0,5.5,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,15.10198486004501,15.22447744388994,15.10198486004501,15.22447744388994,3.396687226184269,5.198497031265826
103.0,6.5,6,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,16.52356082573315,15.994561320768295,16.52356082573315,15.994561320768295,2.5530324788356005,5.846438775057725
90.0,5.7,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.899253754628525,15.891164937389531,16.899253754628525,15.891164937389531,2.469200619966383,5.062595033026967
114.0,7.8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.522561136789736,16.77901226228383,14.522561136789736,16.77901226228383,2.313228253092525,6.073044534100405
102.0,6.6,10,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,17.59400219362504,19.08559098307769,17.59400219362504,19.08559098307769,3.1904351972363507,7.364547014255642
102.0,5.4,5,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.643824303266577,18.268240721782277,18.643824303266577,18.268240721782277,2.793860857515321,6.807934943699926
90.0,7.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.184400648021263,11.754018948007417,13.184400648021263,11.754018948007417,2.153853039193646,4.007333185232471
93.0,5.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.481001214212903,11.37315752257707,16.481001214212903,11.37315752257707,2.3827816349883224,5.356586274672012
105.0,7.2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.155761242362829,17.53833345954292,15.155761242362829,17.53833345954292,2.5593181473018105,5.68697535633982
78.0,5.8,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.100690252077353,9.49732219931357,14.100690252077353,9.49732219931357,2.29020882192599,3.828641396489095
131.0,6.0,11,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17.95067713070663,20.603676039077733,17.95067713070663,20.603676039077733,4.127150513947278,8.878079256126435
108.0,7.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.72753358339242,19.79873824760974,17.72753358339242,19.79873824760974,3.513960430836723,8.46695197497949
90.0,6.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.090125980925743,12.84061831265913,11.090125980925743,12.84061831265913,2.205082511632807,4.356708826689592
88.0,6.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.71748324774094,16.87746568337412,17.71748324774094,16.87746568337412,2.3839807311980397,4.90527477843843
105.0,7.2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17.59400219362504,17.500598182169046,17.59400219362504,17.500598182169046,2.5052810090391504,6.655440350367647
88.0,4.8,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.76963475858651,17.105330283157624,17.76963475858651,17.105330283157624,2.6257549583753796,4.3694478524670215
105.0,6.1,5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.049289408708074,20.06235874038882,19.049289408708074,20.06235874038882,2.776705237751621,8.575273402492762
110.0,6.4,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,16.746704363714027,17.526690595314417,16.746704363714027,17.526690595314417,2.9368841977447855,7.055312843339752
89.0,6.7,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.59069890947755,12.18103684905895,14.59069890947755,12.18103684905895,2.3880285748115133,6.0112671744041615
97.0,5.9,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.40777580092307,14.778299687057828,16.40777580092307,14.778299687057828,2.2946537226677655,3.871201010907891
97.0,5.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.93875619583131,16.651829662385286,16.93875619583131,16.651829662385286,2.193774187135866,3.258096538021482
90.0,5.6,6,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,17.034386422832473,14.055906035319905,17.034386422832473,14.055906035319905,2.50870455330246,5.733341276897746
106.0,6.3,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.643824303266577,19.05039629987205,18.643824303266577,19.05039629987205,2.5207563026816975,7.734996194022781
95.0,5.7,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,17.95067713070663,17.74803547554371,17.95067713070663,17.74803547554371,2.624741053305903,7.4413203897176174
90.0,5.3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.32291596631714,13.69832596820342,15.32291596631714,13.69832596820342,1.2823217707369123,2.5649493574615367
99.0,4.8,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.40327466837995,13.615779531985547,16.40327466837995,13.615779531985547,2.2022121188472585,3.8066624897703196
92.0,7.0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.568981617474362,14.8543342710652,12.568981617474362,14.8543342710652,2.6045398247325453,7.503840746698951
98.0,5.6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.570879776738856,17.196519721999852,17.570879776738856,17.196519721999852,2.2540249023786685,5.017279836814924
102.0,6.4,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.201805169084134,12.321577532620017,15.201805169084134,12.321577532620017,2.2962651642492267,5.484796933490655
122.0,6.3,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.922068431361893,14.925342668370606,16.922068431361893,14.925342668370606,2.4396477433823853,5.3471075307174685
109.0,5.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.99979497947072,17.159058558222807,16.99979497947072,17.159058558222807,2.220506981958439,4.61512051684126
97.0,6.8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.877546888732908,14.745361730061358,13.877546888732908,14.745361730061358,2.061659371884038,4.2626798770413155
94.0,6.3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.027160378030825,18.21095064125782,17.027160378030825,18.21095064125782,2.7228731299938485,6.906754778648554
93.0,5.3,12,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.87116136882157,14.34350770364359,16.87116136882157,14.34350770364359,2.3852704596126535,3.7612001156935624
102.0,6.2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16.341239282272525,18.389289824208046,16.341239282272525,18.389289824208046,2.922946503828338,6.698268054115413
100.0,7.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.59400219362504,20.189919423224996,17.59400219362504,20.189919423224996,4.300206306301783,9.486759252149254
106.0,5.8,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.850838471154965,20.22346989861453,18.850838471154965,20.22346989861453,3.537562256182672,8.477204183199873
88.0,5.5,12,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.412274750582686,17.68737803423478,17.412274750582686,17.68737803423478,2.1899761486113913,4.110873864173311
105.0,4.3,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,17.531518703797364,14.246446512345772,17.531518703797364,14.246446512345772,2.3908706578614063,4.700480365792417
93.0,5.4,6,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.404569704420307,16.876839823527845,17.404569704420307,16.876839823527845,2.7398718134251663,5.262690188904886
115.0,5.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.048892176706847,17.17372503563324,18.048892176706847,17.17372503563324,2.1997768730123637,4.23410650459726
87.0,6.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.390357232668071,15.415641494547987,15.390357232668071,15.415641494547987,2.5009440274856245,5.796057750765372
90.0,5.7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.291417306345254,16.72998347986684,15.291417306345254,16.72998347986684,2.1052311133661292,5.6937321388027
110.0,5.7,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,16.60360352827848,15.013937110229495,16.60360352827848,15.013937110229495,2.0409605548615546,4.912654885736052
96.0,6.6,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.03796971482139,14.603748348770367,16.03796971482139,14.603748348770367,2.3947083818698514,4.68213122712422
111.0,7.3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.798111925972618,16.42095060584015,11.798111925972618,16.42095060584015,3.3695691062039788,5.552959584921617
86.0,6.9,5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18.005165315142214,17.958401222829185,18.005165315142214,17.958401222829185,3.8912282861714407,6.406879986069314
135.0,7.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.95067713070663,17.631814882162747,17.95067713070663,17.631814882162747,2.65752853875463,7.368970402194793
99.0,6.4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.85669414220049,16.08111636792267,16.85669414220049,16.08111636792267,1.844668124883457,3.2188758248682006
111.0,4.5,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,16.92233692376658,12.401318653947097,16.92233692376658,12.401318653947097,2.6313851161667245,4.343805421853684
96.0,5.3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.327345536964046,17.710095988753093,17.327345536964046,17.710095988753093,2.1098494978512186,4.418840607796598
118.0,5.7,11,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,17.63541829641444,14.414968843726795,17.63541829641444,14.414968843726795,2.798682791355424,4.127134385045092
97.0,5.2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.651074138050888,17.60592877663971,16.651074138050888,17.60592877663971,2.479810352363251,4.804021044733257
87.0,5.4,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,12.094028734547074,10.008162833474259,12.094028734547074,10.008162833474259,2.0322188983074962,3.5553480614894135
98.0,6.5,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.29582717487669,16.0388334802532,17.29582717487669,16.0388334802532,2.2012165986057566,4.30406509320417
96.0,4.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16.20885010555098,15.870124171649023,16.20885010555098,15.870124171649023,1.9552945489369535,2.995732273553991
89.0,5.1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16.884725608278067,16.982879465629196,16.884725608278067,16.982879465629196,2.7729636519448544,4.990432586778736
96.0,5.1,5,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,16.73111684121016,13.612212525183265,16.73111684121016,13.612212525183265,2.2661285559834305,3.044522437723423
98.0,5.7,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.842640198588063,15.516615841405933,13.842640198588063,15.516615841405933,2.188856327665703,3.332204510175204
88.0,6.8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.968434992547925,16.297267001057403,15.968434992547925,16.297267001057403,3.6068556186353455,6.338594078203183
85.0,6.9,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.132601466587587,15.499942949488679,17.132601466587587,15.499942949488679,2.3257155103829,5.488937726156687
82.0,5.3,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,15.830413711839864,13.117204091146005,15.830413711839864,13.117204091146005,2.6258997180745327,4.382026634673881
98.0,6.7,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.871867500393524,16.73997623421765,16.871867500393524,16.73997623421765,2.3218974040264184,6.0112671744041615
92.0,7.1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.746704363714027,17.596792992798758,16.746704363714027,17.596792992798758,2.669517251385426,7.164720378771857
90.0,4.1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,15.353452683516053,15.353452683516053,15.353452683516053,15.353452683516053,2.21952951785672,3.4011973816621555
91.0,6.0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,16.479260500169904,16.755744550659383,16.479260500169904,16.755744550659383,2.267061536924999,5.159055299214529
190.0,8.7,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.961041239650736,18.985994558684244,16.961041239650736,18.985994558684244,3.120159851929043,7.932003152361385
82.0,6.5,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,16.536806051605975,18.028829934281518,16.536806051605975,18.028829934281518,2.616154186397673,5.5053315359323625
88.0,5.3,7,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19.049289408708074,19.718204823935444,19.049289408708074,19.718204823935444,2.79813462920752,7.177782416195197
137.0,5.6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.730888473348193,16.095064764436103,14.730888473348193,16.095064764436103,1.4996230464268938,3.367295829986474
150.0,3.1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.746704363714027,15.217309351773945,16.746704363714027,15.217309351773945,1.1108701860636117,2.6390573296152584
122.0,5.6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.984564372619506,12.22007909563406,15.984564372619506,12.22007909563406,1.4223851812642443,2.70805020110221
128.0,6.2,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.564382817586736,17.073365989998965,16.564382817586736,17.073365989998965,1.595744585302098,4.127134385045092
224.0,7.4,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.882879644928051,16.32608503572242,15.882879644928051,16.32608503572242,2.108514789165543,5.8805329864007
165.0,4.6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.341239282272525,16.207707901076574,16.341239282272525,16.207707901076574,1.1534160807087837,2.9444389791664403
